,ObservationID,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,UVIndex,Visibility_km,DewPoint,RainTomorrow
0,W0001,2021-05-21,Adelaide,-0.0761268227139507,-0.861704971959859,-0.01117654000252082,-0.04358857428550549,-0.9897189503683651,S,1.0450807514186522,WSW,NW,1.8457424097611934,2.1757894261116926,2.036185849161061,0.8454186993498343,-2.112082413305719,-2.538754158526403,0.7920447391076386,0.7891650524206958,-0.06465483129008955,-0.6504612323025641,Yes,-0.09809427057321506,-0.7119508631589919,0.6255589041735161,Yes
1,W0002,2022-04-26,Adelaide,0.020098239620619462,-1.2780543422979807,-0.19899422381972226,1.2992319610115803,0.4586098275670907,SW,-1.3663442951092848,SSW,N,-0.7179641190210321,0.2236613122270904,-1.1433151434778104,0.4275354777405742,0.5861599996880511,0.4632349722175523,-0.626647161235161,-0.13953353100771732,-0.4589660555957454,-1.0408393686026214,No,1.2206565192521275,1.0380413699045625,3.078561957038863e-16,No
2,W0003,2019-11-19,Perth,0.7514087133633525,0.5608220433620551,0.5522765114490822,0.26266874078225105,0.08078492897523287,WNW,-0.23155603791966745,ESE,NW,-0.557732460972143,-0.9964187589507859,-0.507414944950036,-0.036779212936381436,1.5362453563760148,1.4150851844046677,-0.15374986112089445,-0.13953353100771732,0.42354001785024553,0.5561620980794317,No,1.5503442167084631,0.8980419912594777,1.1108202710630186,No
3,W0004,2015-07-22,Melbourne,-1.1538475208611365,-0.029006231283616374,-1.5512815473035702,0.6631590758708553,0.6160368686470316,NNE,-0.5861773682914229,NE,E,0.1633100002478579,-0.8337414161270691,-1.5672486091629931,-1.1975659396287706,1.440162663566221e-14,-0.14692542021008037,-0.626647161235161,-0.13953353100771732,-0.6655100302320411,-0.774672457488946,Yes,-1.4168450603985576,-1.5908358513197993,-1.3328173264876895,No
4,W0005,2017-08-28,Newcastle,-0.3263119847838329,-0.4280077111909827,1.378674320244767,-0.23205461432720167,0.6160368686470316,NNE,-0.08970750577096526,ENE,ESE,-0.4776166319476985,-0.5083867304796353,-0.7723733610032752,-0.6868197798841194,1.440162663566221e-14,0.03002109359392478,-0.15374986112089445,0.3248157607064892,-0.40263588069493733,-0.7214390752662108,Yes,-0.42778196802955065,0.4702661120661645,-1.0901866430429386,No
5,W0006,2022-04-06,Darwin,1.7521493616428827,2.330306867299071,-0.12386715029284176,-1.1743848145356828,-0.7063502764244715,SSE,-0.5152531022170718,ESE,W,-1.5191224092654776,-0.020354702008484854,-1.5672486091629931,0.009652256131314126,0.6241634139555777,1.0123793254024218,-1.572441761463694,-1.532581406150337,2.188552164742228,2.188652486243308,No,-0.7574696654858862,-1.4663919591908352,1.6307431641589138,No
6,W0007,2020-06-20,Canberra,-1.384787670464105,-1.902578397805162,-0.2741212973466028,-0.5147536743897461,1.0883179918868542,NE,0.2649138246007902,SW,SSW,-1.278774922192144,-1.7284668016575118,0.7113937688948647,-0.6403883108164238,-0.3512575522440559,1.0611921567966296,-1.0995444613494274,0.7891650524206958,-1.69822990341352,-1.7151288767572659,No,0.8909688217957918,0.7891535856466345,-2.0087170875123537,No
7,W0008,2018-07-04,Hobart,-1.461767720331761,-0.3933119303294727,0.17664114381467996,0.003527935724918602,-1.2101168078802822,SE,2.6763388711287273,ESE,NNW,1.044584119516748,0.3049999836389488,1.029343868158752,0.2882410705374875,-1.9093975372122869,-1.1719948794885005,-0.15374986112089445,1.2535143441349024,-1.2288117792401205,-1.3247507404572088,Yes,1.5503442167084631,1.3024846406786106,3.078561957038863e-16,Yes
8,W0009,2019-07-25,Townsville,1.1170639502347195,0.07508111130091356,-1.175646179669168,1.6054892760793364,-0.17109833675267244,NE,-0.37340457006836963,ESE,E,0.323541658296747,-1.5657894588337948,-1.4612652427416974,-1.1047030014933794,1.440162663566221e-14,1.45169480795032,-1.572441761463694,0.7891650524206958,1.0243952167921975,0.44969533363396186,No,0.5612811243394562,-0.43972984912688345,1.3187894283013766,No
9,W0010,2018-09-26,Adelaide,-0.30706697231691893,-1.3300980135902452,-0.01117654000252082,-1.3864091095825908,-0.42298160248057776,WSW,2.5344903389800253,S,WSW,2.246321554883416,1.28106404058125,0.8173771353161604,2.0526368951099188,1.440162663566221e-14,-0.9645403460631137,0.7920447391076386,2.1822129275633153,-0.740616930099785,-0.9166281434162397,No,1.2206565192521275,-1.5286139052553176,-0.5356022237406499,Yes
10,W0011,2016-03-26,Sydney,-0.3648020097176612,-0.3933119303294727,0.17664114381467996,-1.457083874598227,-2.0287374214959746,NE,2.7472631372030785,NNE,ESE,-0.3173849738988094,-0.427048059067777,0.9763521849481039,0.2882410705374875,-2.213424851352442,-2.099438675978505,1.7378393393361715,1.7178636358491088,-0.3463057057941292,-0.47301662489344715,No,-0.09809427057321506,0.6569319502596107,-0.18898696167671974,Yes
11,W0012,2018-03-27,Perth,-0.44178205958531735,0.7343009476696056,-0.19899422381972226,-0.6561032044210181,-0.9582335421523768,NNE,-1.437268561183636,NW,SE,0.08319417122341337,0.7930320121100993,-1.1963068266884582,0.38110400867287864,0.06678000469863599,0.03002109359392478,-0.15374986112089445,0.7891650524206958,-0.045878106323153964,0.21901734400210962,No,1.5503442167084631,-1.5752803648036788,-0.9515405382173663,No
12,W0013,2022-07-29,Perth,0.03934325208753343,-0.2371809164526775,0.17664114381467996,1.204998940990732,0.3641536029191265,W,-1.5791170933323382,N,WSW,-0.9583116060943657,-0.5897254018914938,0.5524187192629211,0.4275354777405742,1.0295331661424418,-0.1957382516042882,-0.15374986112089445,-0.13953353100771732,0.06678224347846218,-0.49076108563435844,No,-1.746532757854893,-0.43972984912688345,-0.29297154029589906,No
13,W0014,2022-09-12,Newcastle,-0.865172333857426,-0.6708781772215537,0.47714943792220166,1.4170232360376405,-0.5804086435605186,NNW,-1.2954200290349338,S,NNE,-1.5191224092654776,-0.5083867304796353,-0.8253650442139232,0.05608372519900969,-0.7439594996750778,0.6218766742487313,0.7920447391076386,-0.13953353100771732,-0.9659376297030167,-0.6859501537843874,No,-1.746532757854893,-0.17528657835283537,-1.1421789323525278,No
14,W0015,2021-02-24,Darwin,1.1940440001023753,2.4343942098836,-0.499502517927244,0.30978525079267494,-1.178631399664294,WNW,1.0450807514186522,W,WNW,-0.07703748682547573,-0.427048059067777,1.665244066686526,0.9382816374852254,-0.6806204758958811,-1.403855828611012,0.7920447391076386,1.2535143441349024,1.9069012902381883,1.9402300358705447,Yes,0.5612811243394562,-0.04306494296581131,3.078561957038863e-16,Yes
15,W0016,2020-10-28,Cairns,0.9246138255655791,1.4976081266228276,-1.1005191061422877,0.1448774657561909,-0.5804086435605186,NE,-0.30248030399401854,NW,W,0.1633100002478579,0.4676773264626657,-0.6663899945819796,-1.0118400633579883,1.440162663566221e-14,-0.20794145945284365,-1.572441761463694,-0.13953353100771732,1.7566874905027003,1.3369183706795469,No,1.5503442167084631,1.520261451904297,0.4349205100383543,No
16,W0017,2017-03-25,Darwin,1.5019641995730002,1.653739140499623,-1.1005191061422877,-0.8681274994679263,0.23821197005517372,WSW,-0.30248030399401854,SSE,WNW,-0.7179641190210321,0.8743706835219578,-0.6663899945819796,-0.7796827180195104,-0.5159390140699613,0.20696760739794381,0.31914743899337206,-0.6038828227219238,1.1746090165276848,1.7805298892023396,No,0.5612811243394562,0.2758225306146587,1.0068356924438393,No
17,W0018,2019-07-30,Darwin,1.2132890125692897,1.0639108658539513,-0.048740076765961246,0.09776095574576679,-1.6823979311201047,SSW,-2.5197361024123344e-16,N,NW,0.6440049743945252,-0.1830320448322017,1.5592607002652303,0.7061242921467475,-0.47793559980244915,-2.4899413271321955,1.7378393393361715,1.7178636358491088,1.4750366159986605,0.9997736166022243,Yes,-1.087157362942222,-0.28417498396567864,0.5215743255543368,Yes
18,W0019,2021-05-20,Sydney,0.1548133268890179,0.0,0.17664114381467996,-1.1743848145356828,-0.7693210928564478,NE,1.683399146087812,NE,ESE,-0.07703748682547573,-0.3457093876559185,0.9233605017374561,0.7525557612144431,-2.1500858275732457,-0.8547114754261426,0.31914743899337206,2.1822129275633153,0.06678224347846218,-0.22459417452068292,Yes,-1.4168450603985576,-0.7741728092234739,0.41758974693515816,Yes
